EUREKA PUNCH	GINGER ALE		SODA (GINGER)	312
				
YULETIDAL WAVE	PINEAPPLE JUICE		JUICE (PINEAPPLE)	313
YULETIDAL WAVE	LEMON JUICE		JUICE (LEMON)	313
YULETIDAL WAVE	PEAR LIQUEUR (SUCH AS MATHILDE POIRE)		LIQUEUR (PEAR)	313
YULETIDAL WAVE	LICOR 43		LIQUEUR (LICOR 43)	313
YULETIDAL WAVE	ST. ELIZABETH ALLSPICE DRAM		LIQUEUR (ALLSPICE DRAM)	313
YULETIDAL WAVE	BRANDY		BRANDY (GRAPE)	313
YULETIDAL WAVE	BOURBON		WHISKEY (BOURBON)	313
YULETIDAL WAVE	COLUMN STILL AGED RUM	4	RUM (COLUMN STILL AGED)	313
				
RUMBUSTION PUNCH	LIME JUICE		JUICE (LIME)	313
RUMBUSTION PUNCH	DEMERARA SYRUP		SYRUP (DEMERARA)	313
RUMBUSTION PUNCH	CINNAMON SYRUP		SYRUP (CINNAMON)	313
RUMBUSTION PUNCH	BLENDED AGED RUM	3	RUM (BLENDED AGED)	313
RUMBUSTION PUNCH	BLENDED LIGHTLY AGED RUM	2	RUM (BLENDED LIGHTLY AGED)	313
RUMBUSTION PUNCH	HERBSTURA		BITTERS (HERBSTURA)	313
				
PUKA PUNCH	LIME JUICE		JUICE (LIME)	318
PUKA PUNCH	ORANGE JUICE		JUICE (ORANGE)	318
PUKA PUNCH	PINEAPPLE JUICE		JUICE (PINEAPPLE)	318
PUKA PUNCH	HONEY SYRUP		SYRUP (HONEY)	318
PUKA PUNCH	PASSION FRUIT SYRUP		SYRUP (PASSION FRUIT)	318
PUKA PUNCH	JOHN D. TAYLOR'S VELVET FALERNUM		LIQUEUR (FALERNUM)	318
PUKA PUNCH	BLENDED AGED RUM	3	RUM (BLENDED AGED)	318
PUKA PUNCH	BLENDED LIGHTLY AGED RUM	2	RUM (BLENDED LIGHTLY AGED)	318
PUKA PUNCH	BLACK BLENDED RUM	5	RUM (BLACK BLENDED)	318
PUKA PUNCH	ANGOSTURA BITTERS		BITTERS (AROMATIC)	318
PUKA PUNCH	BLACK BLENDED OVERPROOF RUM	6	RUM (BLACK BLENDED OVERPROOF)	318
